image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/51L609d+0-L.jpg,648011,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/71lXR4WhjmS.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/91XIHz7uO1L.jpg,271537,voltage,24.0 volt
https://m.media-amazon.com/images/I/81yk8K-u5+L.jpg,746096,voltage,5.0 volt
https://m.media-amazon.com/images/I/716EpT2XTvL.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/61EdLrgoa6L.jpg,752266,wattage,42.0 watt
https://m.media-amazon.com/images/I/61DygX+aF8L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61y173py1HL.jpg,752266,wattage,70.0 watt
https://m.media-amazon.com/images/I/61G9RYijHmL.jpg,416664,wattage,18.0 watt
https://m.media-amazon.com/images/I/518akKcdr8L.jpg,709627,voltage,3.7 volt
https://m.media-amazon.com/images/I/71jme50mdbL.jpg,271537,voltage,0.5783132530120482 volt
https://m.media-amazon.com/images/I/81ZBk5F+KDL.jpg,140266,voltage,5.0 volt
https://m.media-amazon.com/images/I/81Xwio7WU6L.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/715oofbhTkL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/71w0DvW4MEL.jpg,641642,voltage,2.0 volt
https://m.media-amazon.com/images/I/81oGFhMadKL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/61oQWOLvUHL.jpg,501250,voltage,120.0 volt
https://m.media-amazon.com/images/I/71rz9Fq0CYL.jpg,952353,voltage,5.0 volt
https://m.media-amazon.com/images/I/71DZWZGtVTL.jpg,955292,wattage,100.0 watt
https://m.media-amazon.com/images/I/71Y0khK3t3S.jpg,709627,voltage,4.0 volt
https://m.media-amazon.com/images/I/71Qt-vF6FAL.jpg,709627,voltage,11.1 volt
https://m.media-amazon.com/images/I/71yyS4KeWGL.jpg,709627,voltage,5.0 volt
https://m.media-amazon.com/images/I/71qqZlk6EeL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/81oOKKyDzRL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/81Zb9WUNbEL.jpg,752266,wattage,40.0 watt
https://m.media-amazon.com/images/I/81Aze4lmNeL.jpg,271537,voltage,115.0 volt
https://m.media-amazon.com/images/I/61a6dcuTtPL.jpg,709627,voltage,3.8 volt
https://m.media-amazon.com/images/I/71vN4SVUPLL.jpg,416664,wattage,3.0 watt
https://m.media-amazon.com/images/I/81gYokeX4xL.jpg,983323,voltage,2.5 volt
https://m.media-amazon.com/images/I/51InUxuD1OL.jpg,271537,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/515GyNhxKoL.jpg,957050,wattage,50.0 watt
https://m.media-amazon.com/images/I/618mlW6yYEL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/6129H+YhNIL.jpg,271537,voltage,220.0 volt
https://m.media-amazon.com/images/I/71TyM5hiUrL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/71tpkY5460L.jpg,648011,voltage,240.0 volt
https://m.media-amazon.com/images/I/81be9X9KhFL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/617uyiUVqhL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71IPpoiYrcL.jpg,752266,wattage,20.0 watt
https://m.media-amazon.com/images/I/61eOjOX4mFL.jpg,140266,voltage,220.0 volt
https://m.media-amazon.com/images/I/81QrfdvjTLL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/71s5JM0eWPL.jpg,752266,wattage,8.0 watt
https://m.media-amazon.com/images/I/41NJVeEAKqL.jpg,752266,wattage,10.0 watt
https://m.media-amazon.com/images/I/61J4nkppaNL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71ylFxb2l7L.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/51PMLHTPZuL.jpg,124643,wattage,"[2.0, 8.0] watt"
https://m.media-amazon.com/images/I/71gAAQqeSIL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/81UiNWFPqkL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71BrH3xp28L.jpg,271537,voltage,0.9565217391304348 volt
https://m.media-amazon.com/images/I/81OGRYEE6cL.jpg,752266,wattage,100.0 watt
https://m.media-amazon.com/images/I/71ZecekCx4L.jpg,271537,voltage,120.0 volt
https://m.media-amazon.com/images/I/71Q5RkGSffL.jpg,746096,wattage,194.0 watt
https://m.media-amazon.com/images/I/614C6WX7L5L.jpg,416664,wattage,9.0 watt
https://m.media-amazon.com/images/I/61PWe2nwk4L.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/61F8WrJnWqL.jpg,271537,voltage,9.0 volt
https://m.media-amazon.com/images/I/716wgjydWPL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/81VTG7fdInL.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/718XTyoyV7L.jpg,752266,voltage,"[56.0, 66.0] volt"
https://m.media-amazon.com/images/I/615gTIApxzL.jpg,271537,voltage,24.0 volt
https://m.media-amazon.com/images/I/81YgD+yUF7L.jpg,641642,voltage,4.5 volt
https://m.media-amazon.com/images/I/71-eceg154L.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71tzDeryEUL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/51PCh7hydEL.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/51Xfr3gCyaL.jpg,955292,wattage,0.75 watt
https://m.media-amazon.com/images/I/71z2-Dfeu0L.jpg,752266,wattage,20.0 watt
https://m.media-amazon.com/images/I/81lbJg-YV7L.jpg,983323,voltage,"[80.0, 240.0] volt"
https://m.media-amazon.com/images/I/81HD+1IpkeL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/71ZeiN4iyxL.jpg,986984,wattage,25.0 watt
https://m.media-amazon.com/images/I/41ulApMfdZL.jpg,648011,voltage,12.0 volt
https://m.media-amazon.com/images/I/61MGxDgdAvL.jpg,271537,voltage,92.0 volt
https://m.media-amazon.com/images/I/71K7u48BU4L.jpg,746096,wattage,2.0 watt
https://m.media-amazon.com/images/I/81wvSVxWQoL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/61wxI1tOZTL.jpg,752266,voltage,"[85.0, 265.0] volt"
https://m.media-amazon.com/images/I/71iCSaWWrCL.jpg,983323,wattage,3.6 watt
https://m.media-amazon.com/images/I/61LiFnNwlcL.jpg,648011,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/41F33rrReZL.jpg,892291,wattage,5.0 watt
https://m.media-amazon.com/images/I/718KHNnDopL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/71BLz9WRQ2L.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/81Bl8bBZ2jL.jpg,709627,voltage,3.86 volt
https://m.media-amazon.com/images/I/61EjoOF9xJL.jpg,752266,voltage,"[110.0, 240.0] volt"
https://m.media-amazon.com/images/I/616NaAa+GiL.jpg,318770,wattage,20.0 watt
https://m.media-amazon.com/images/I/61fVo43MztL.jpg,140266,voltage,20.0 volt
https://m.media-amazon.com/images/I/51LvUZ853TL.jpg,752266,wattage,100.0 watt
https://m.media-amazon.com/images/I/71qkNRtY6qL.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/61VOjVc6yjL.jpg,271537,voltage,21.0 volt
https://m.media-amazon.com/images/I/71UueYVGZeL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/715YfcavFtL.jpg,416664,wattage,15.0 watt
https://m.media-amazon.com/images/I/61hUgRcwX-L.jpg,752266,voltage,110.0 volt
https://m.media-amazon.com/images/I/719owvMvtpL.jpg,179080,voltage,36.0 volt
https://m.media-amazon.com/images/I/411z19kVD+L.jpg,752266,wattage,40.0 watt
https://m.media-amazon.com/images/I/717u0iPx42L.jpg,501250,voltage,220.0 volt
https://m.media-amazon.com/images/I/61hVQ3yAKLL.jpg,752266,voltage,"[100.0, 240.0] volt"
https://m.media-amazon.com/images/I/61INNLBJXoL.jpg,892291,wattage,6401.0 horsepower
https://m.media-amazon.com/images/I/71esWo7IkuL.jpg,752266,voltage,1.2 volt
https://m.media-amazon.com/images/I/7113FfKiulL.jpg,752266,wattage,18.0 watt
https://m.media-amazon.com/images/I/812hwybGJvL.jpg,709627,voltage,18.0 volt
https://m.media-amazon.com/images/I/71xETES09YS.jpg,752266,voltage,2.0 volt
https://m.media-amazon.com/images/I/61Bl2rNXLxL.jpg,140266,voltage,24.0 volt
https://m.media-amazon.com/images/I/61f9MELdgAL.jpg,271537,voltage,"[110.0, 120.0] volt"
https://m.media-amazon.com/images/I/51DEoLy9DiL.jpg,709627,voltage,3.7 volt
https://m.media-amazon.com/images/I/71ETES-hArL.jpg,276700,voltage,24.0 volt
https://m.media-amazon.com/images/I/61NxDHjt+cL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/71xEHIQ4RPL.jpg,752266,wattage,30.0 watt
https://m.media-amazon.com/images/I/51M41rrZctL.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/61lNm5aoA6L.jpg,271537,voltage,220.0 volt
https://m.media-amazon.com/images/I/61Hi2weurHL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71YA76OkJCL.jpg,501250,voltage,24.0 volt
https://m.media-amazon.com/images/I/61QapKc8+oL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/81cmgJ0KGoL.jpg,140266,voltage,5.0 volt
https://m.media-amazon.com/images/I/81hSPvcVdQL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/41k-mNykdeL.jpg,955292,wattage,100.0 watt
https://m.media-amazon.com/images/I/71jNtyRjG7L.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/61O-wakDZ1L.jpg,752266,voltage,120.0 volt
https://m.media-amazon.com/images/I/71x4sHejHbL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/91UqAZV2KkL.jpg,952353,voltage,14.0 volt
https://m.media-amazon.com/images/I/61pSVAFb7KL.jpg,752266,voltage,5.0 volt
https://m.media-amazon.com/images/I/61oMB21URML.jpg,752266,voltage,"[100.0, 240.0] volt"
https://m.media-amazon.com/images/I/51kOOMvVLeL.jpg,318770,wattage,157.0 watt
https://m.media-amazon.com/images/I/51GBda4ciBL.jpg,860821,voltage,5.0 volt
https://m.media-amazon.com/images/I/81tEi-LC-LL.jpg,179080,wattage,500.0 watt
https://m.media-amazon.com/images/I/71KRGwPo+pL.jpg,318770,wattage,7.0 watt
https://m.media-amazon.com/images/I/512XjI0LFqL.jpg,271537,voltage,115.0 volt
https://m.media-amazon.com/images/I/71zfYwcapKL.jpg,752266,wattage,3.5 watt
https://m.media-amazon.com/images/I/81wzkVAHTTL.jpg,318770,wattage,10.0 watt
https://m.media-amazon.com/images/I/91QoAQxy4GL.jpg,752266,wattage,80.0 watt
https://m.media-amazon.com/images/I/718WeRreMYL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71q44H+MwJL.jpg,709627,voltage,25.6 volt
https://m.media-amazon.com/images/I/81qXRiY2v0L.jpg,752266,voltage,230.0 volt
https://m.media-amazon.com/images/I/61OMXP+FJZL.jpg,318770,wattage,20.0 watt
https://m.media-amazon.com/images/I/61+CZbxLfaL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/71Vyc1fihmL.jpg,648011,wattage,5.5 watt
https://m.media-amazon.com/images/I/71riSbRj02L.jpg,648011,voltage,"[140.0, 300.0] volt"
https://m.media-amazon.com/images/I/41df0DlIdxL.jpg,983323,voltage,230.0 volt
https://m.media-amazon.com/images/I/71b21Xp14HL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/7177vzVmoBL.jpg,318770,wattage,60.0 watt
https://m.media-amazon.com/images/I/61zK74cJaHL.jpg,752266,voltage,"[220.0, 240.0] volt"
https://m.media-amazon.com/images/I/61+TUZdUB7L.jpg,983323,voltage,5.0 volt
https://m.media-amazon.com/images/I/61udh4+HAxL.jpg,752266,voltage,"[110.0, 240.0] volt"
https://m.media-amazon.com/images/I/71Rn67pIC2L.jpg,318770,wattage,15.0 watt
https://m.media-amazon.com/images/I/71zzbWwTY4L.jpg,752266,wattage,150.0 watt
https://m.media-amazon.com/images/I/91ukbkJectL.jpg,271537,voltage,230.0 volt
https://m.media-amazon.com/images/I/61Q+G5BpSVL.jpg,752266,voltage,"[110.0, 265.0] volt"
https://m.media-amazon.com/images/I/61FvR9U+vJL.jpg,416664,wattage,3.0 watt
https://m.media-amazon.com/images/I/61NVbbdlZXL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/811N5xb4wSL.jpg,318770,wattage,802.3 watt
https://m.media-amazon.com/images/I/61Pdk7OwZKL.jpg,986984,wattage,28.0 watt
https://m.media-amazon.com/images/I/71M4yC9kLaL.jpg,752266,voltage,110.0 volt
https://m.media-amazon.com/images/I/71zDuE5GWKL.jpg,957050,wattage,1.4 horsepower
https://m.media-amazon.com/images/I/61LMrZQtlFL.jpg,709627,voltage,3.82 volt
https://m.media-amazon.com/images/I/81PEq59cVBL.jpg,641642,voltage,120.0 volt
https://m.media-amazon.com/images/I/81w8Mq5sSBL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/6176YU7tZsL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/416ihTpqipL.jpg,709627,voltage,3.7 volt
https://m.media-amazon.com/images/I/71qdr1GOArL.jpg,752266,wattage,24.0 watt
https://m.media-amazon.com/images/I/61wM5+bHVUL.jpg,952353,voltage,24.0 volt
https://m.media-amazon.com/images/I/719-1gUmuzL.jpg,955292,wattage,120.0 watt
https://m.media-amazon.com/images/I/41wEbs1wqJL.jpg,271537,voltage,12.0 volt
https://m.media-amazon.com/images/I/816AnY+P3vL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/717Tx6I1eZS.jpg,752266,voltage,"[180.0, 240.0] volt"
https://m.media-amazon.com/images/I/61A7+kvnLDL.jpg,641642,voltage,30.0 volt
https://m.media-amazon.com/images/I/51Z1GxhByiL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/61v0UQNmQtL.jpg,892291,wattage,10.0 watt
https://m.media-amazon.com/images/I/91MPjeiKsHL.jpg,179080,voltage,24.0 volt
https://m.media-amazon.com/images/I/71qQldOUIUL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/71kwc2ag5bL.jpg,752266,voltage,12.0 volt
https://m.media-amazon.com/images/I/61wyT8ziFkL.jpg,752266,wattage,5.0 watt
https://m.media-amazon.com/images/I/81qra9TK41L.jpg,635528,voltage,9.0 volt
https://m.media-amazon.com/images/I/51qKK2CbgvL.jpg,752266,voltage,240.0 volt
https://m.media-amazon.com/images/I/71W-FbXlYFL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/51blJwghJBL.jpg,709627,voltage,5.0 volt
https://m.media-amazon.com/images/I/61wgwD71UxL.jpg,641642,wattage,73843.0 watt
https://m.media-amazon.com/images/I/71kZFQXwYSL.jpg,318770,wattage,87.0 watt
https://m.media-amazon.com/images/I/61ciL2eVYjL.jpg,641642,voltage,5.0 volt
https://m.media-amazon.com/images/I/714vriEJY0L.jpg,348551,wattage,3300.0 watt
https://m.media-amazon.com/images/I/81aD6QqYe4L.jpg,648011,voltage,"[170.0, 265.0] volt"
https://m.media-amazon.com/images/I/71Q0QMBfSFL.jpg,752266,wattage,18.0 watt
https://m.media-amazon.com/images/I/51ES02fggOL.jpg,267182,voltage,12.0 volt
https://m.media-amazon.com/images/I/61WeU2GZOjS.jpg,318770,wattage,45.0 watt
https://m.media-amazon.com/images/I/81i9eKrr8ZL.jpg,179080,wattage,750.0 watt
https://m.media-amazon.com/images/I/616dGm2B5ML.jpg,752266,wattage,42.0 watt
